month,code,numerator,denominator
2015-06-01,00R,249,4770
2020-05-01,00R,2770,5833
2015-08-01,00R,293,4584
2020-02-01,03R,5371,11746
2018-09-01,03R,4069,12162
2020-04-01,03R,5974,12923
2018-11-01,03R,4379,12705
2019-09-01,03R,5096,12403
2018-10-01,03R,4356,13019
2018-08-01,03R,4257,13250
2018-04-01,03R,3549,12261
2018-12-01,03R,4497,12814
2019-01-01,03R,4523,13083
2019-04-01,03R,4677,12414
2019-12-01,03R,5379,12737
2019-03-01,03R,4616,12388
2019-02-01,03R,4138,11429
2019-10-01,03R,5505,13165
2019-11-01,03R,5375,12455
2019-07-01,03R,4937,12082
2019-06-01,03R,4870,12345
2018-05-01,03R,3824,12782
2019-05-01,03R,5074,12969
2020-03-01,03R,6095,13936
2019-08-01,03R,5555,13767
2020-01-01,03R,5934,13169
2018-07-01,03R,3947,12628
2017-12-01,06L,3837,15357
2016-09-01,06L,1818,14379
2016-02-01,06L,1107,13057
2016-05-01,06L,1327,13659
2017-05-01,06L,2894,15027
2017-01-01,06L,2142,13991
2015-09-01,06L,871,13621
2015-11-01,06L,928,13002
2016-10-01,06L,1803,13528
2016-03-01,06L,1228,13737
2017-02-01,06L,2202,13397
2017-04-01,06L,2547,13679
2016-01-01,06L,1037,13028
2015-12-01,06L,1107,14909
2018-03-01,06L,4350,15484
2016-07-01,06L,1582,13725
2018-06-01,06L,4603,15129
2016-04-01,06L,1330,14184
2017-11-01,06L,3721,15223
2017-10-01,06L,3426,14655
2016-06-01,06L,1501,14173
2015-10-01,06L,970,13567
2017-08-01,06L,3277,15177
2016-08-01,06L,1686,14410
2017-09-01,06L,3326,14702
2018-02-01,06L,3611,13361
2016-11-01,06L,2016,14278
2016-12-01,06L,2160,14814
2017-03-01,06L,2509,14784
2017-07-01,06L,3015,14177
2018-01-01,06L,3924,14901
2017-06-01,06L,2934,15013
2015-07-01,07G,229,3919
2015-05-01,07G,150,3600
2018-11-01,00T,4242,7423
2016-11-01,01F,1172,3425
2017-03-01,01F,1383,3569
2017-02-01,01F,1170,3103
2019-12-01,01F,2547,3898
2018-08-01,01V,2518,4591
2018-10-01,01V,2617,4643
2018-02-01,01V,2006,4021
2016-04-01,01X,1510,5637
2016-08-01,01X,1861,5984
2016-06-01,01X,1636,5646
2017-07-01,02P,3872,8991
2018-05-01,02P,5163,9904
2019-01-01,02P,6139,10471
2016-12-01,02P,3067,8858
2017-11-01,02Q,1883,4052
2018-04-01,02X,4569,8847
2018-01-01,02X,4477,9169
2018-06-01,02X,4908,9244
2017-04-01,02X,3326,8437
2016-01-01,03H,989,4192
2016-02-01,03H,1041,4261
2015-12-01,03H,1057,4840
2016-10-01,03H,1483,4458
2015-11-01,03H,897,4266
2016-09-01,03Q,2857,8946
2018-12-01,03Q,6037,10489
2015-07-01,04C,769,4456
2017-09-01,04C,2310,5180
2015-06-01,04C,649,4194
2020-01-01,04F,3596,5416
2020-02-01,04F,3288,4902
2015-10-01,05D,413,2061
2015-08-01,05D,357,1951
2015-09-01,05D,387,2051
2017-01-01,05V,1494,4126
2016-03-01,05V,1031,4020
2017-06-01,06A,2281,5516
2018-03-01,06A,2856,5669
2015-05-01,06Q,1290,9158
2019-11-01,07P,3317,5072
2019-02-01,07P,2599,4346
2019-03-01,07P,2879,4810
2018-09-01,08M,2204,3962
2019-05-01,09D,3910,6360
2020-04-01,09D,4450,6414
2019-09-01,09D,3898,6078
2019-08-01,09D,4181,6591
2017-08-01,11J,11867,26862
2017-10-01,11N,8990,19480
2016-07-01,12F,3051,10048
2016-05-01,15M,5195,18702
2020-05-01,15M,17442,24599
2020-03-01,15M,18614,28338
2017-05-01,16C,8166,20086
2019-04-01,16C,12682,20775
2019-07-01,16C,13383,21301
2018-07-01,16C,11249,20787
2019-06-01,84H,12509,20024
2017-12-01,93C,9485,20103
2019-10-01,99F,3597,5555
2019-02-01,01D,2536,2569
2019-06-01,01D,2675,2696
2019-11-01,01D,3010,3047
2017-08-01,01D,1992,2347
2019-09-01,01D,2885,2906
2019-03-01,01D,2707,2732
2019-07-01,01D,2706,2724
2018-08-01,01D,2557,2582
2020-01-01,01D,3182,3203
2018-09-01,01D,2249,2277
2018-05-01,01D,2347,2402
2019-12-01,01D,3074,3092
2018-04-01,01D,2177,2247
2020-03-01,01D,3320,3352
2019-10-01,01D,3144,3164
2018-06-01,01D,2322,2350
2019-04-01,01D,2683,2711
2019-05-01,01D,2921,2952
2018-01-01,01D,2122,2250
2020-02-01,01D,2966,2981
2017-11-01,01D,1983,2158
2017-12-01,01D,2090,2222
2018-03-01,01D,2205,2277
2018-07-01,01D,2368,2402
2020-04-01,01D,3255,3270
2017-09-01,01D,1828,2034
2018-10-01,01D,2620,2653
2018-02-01,01D,1976,2038
2019-01-01,01D,2741,2769
2018-11-01,01D,2607,2632
2019-08-01,01D,3159,3173
2018-12-01,01D,2588,2619
2017-10-01,01D,1947,2160
2020-05-01,01D,3011,3036
2015-05-01,05C,2174,4780
2015-11-01,08F,1572,2855
2016-04-01,08F,1948,3172
2015-06-01,08F,1130,2487
2016-02-01,08F,1734,2936
2015-09-01,08F,1390,2747
2016-08-01,08F,2343,3427
2016-03-01,08F,1859,3023
2016-07-01,08F,2168,3281
2016-05-01,08F,1952,3027
2015-10-01,08F,1600,2938
2015-08-01,08F,1292,2593
2016-01-01,08F,1622,2830
2015-07-01,08F,1360,2897
2016-09-01,08F,2431,3527
2015-12-01,08F,1747,3156
2016-06-01,08F,2154,3297
2016-11-01,08N,1840,2558
2017-05-01,08N,2293,2906
2017-07-01,08N,2227,2767
2017-06-01,08N,2218,2808
2017-01-01,08N,1828,2521
2017-03-01,08N,2185,2824
2016-12-01,08N,1956,2665
2017-02-01,08N,1893,2522
2016-10-01,08N,1771,2446
2017-04-01,08N,2018,2621
2015-07-01,00Q,284,2900
2018-02-01,01K,3453,9046
2017-08-01,01K,3176,9808
2020-04-01,01K,6758,11615
2018-10-01,02M,3279,7434
2018-03-01,02M,2690,7072
2018-04-01,02M,2589,6641
2018-01-01,02M,2395,6665
2015-11-01,02Y,1288,10330
2016-12-01,02Y,3001,12178
2016-08-01,02Y,2321,11194
2015-10-01,03F,795,6736
2019-01-01,03J,2436,5170
2019-09-01,03J,2755,5185
2018-05-01,03J,1930,4809
2018-12-01,05H,2517,5488
2019-06-01,05Y,3607,6898
2017-03-01,05Y,2046,7412
2017-07-01,05Y,2125,6846
2017-12-01,05Y,2553,7322
2018-07-01,05Y,3135,7463
2017-10-01,05Y,2424,7120
2017-11-01,05Y,2561,7495
2017-09-01,06F,3940,11854
2017-05-01,06F,3538,12099
2016-04-01,06H,3761,22580
2017-06-01,06H,7357,24275
2017-02-01,06H,5602,21285
2015-08-01,06H,2091,20130
2017-04-01,06H,6383,22310
2015-05-01,06H,1673,20444
2017-01-01,06H,5793,22799
2018-09-01,06P,1482,3488
2018-06-01,06P,1500,3587
2016-11-01,07H,2274,9686
2016-09-01,07H,2122,9804
2016-03-01,10C,368,2355
2018-11-01,10C,1238,2787
2016-07-01,10C,478,2451
2015-12-01,10L,619,4637
2015-09-01,10L,447,4151
2016-05-01,10L,737,4168
2020-05-01,14L,6409,10692
2019-03-01,26A,17505,36477
2020-01-01,26A,21529,38993
2020-02-01,26A,20212,36170
2019-12-01,26A,21465,39809
2020-03-01,26A,22838,41696
2016-06-01,26A,5997,32663
2015-06-01,93C,1401,16131
